product_id,price,n_reviews_total,y_favrate_only,y_50_50,y_30_70,y_70_30,y_sentiment_only,m_e_avg,m_f_avg,me1_z,me2_z,me3_z,me4_z,me5_z,mf1_z,mf2_z,mf3_z,mf4_z,mf5_z,mf6_z,mf7_z,z_pc1,z_pc2,z_pc3,z_pc4,z_pc5,z_pc6,z_pc7,has_discount,free_shipping,ln_imperfection,ln_brand_avg_price,recency_inv,sentiment_mean,favorable_rate_raw,favorable_rate_logit,sentiment_z,favrate_z,brand
6-12,2599,112,-0.403035099,-0.097119149,-0.219485529,0.025247231,0.208796801,0.341628775,0.600495841,0.723695842,0.395609493,0.581905014,0.44916203,-0.442228504,0.556650252,1.564162127,0.398545755,0.313572898,0.937536487,-0.084174407,0.517177773,1.144912938,0.162459822,-0.044218856,-0.55162663,0.116088245,-0.130739694,0.211078967,0,0,-4.605170185988091,7.863266724009573,0.0020661157024793,0.807142857,0.99,4.500819262,0.208796801,-0.403035099,ZD
6-13,2768,283,1.089110451,0.889804282,0.969526749,0.810081814,0.690498112,-0.740288336,-0.745888077,-0.5489526,-0.428132506,-1.030195667,-1.008967091,-0.685193816,-0.902082029,-0.517156337,-0.750637236,-0.983477089,-0.803402279,-0.510567718,-0.753893851,0.001403567,-0.564450406,-1.173779996,0.642871941,0.174208582,-0.211228011,-0.284905831,1,0,-4.605170185988091,7.6127322112956595,0.002004008016032,0.883745583,1.0,6.908754779,0.690498112,1.089110451,SM
7-1,3530,108,1.089110451,1.002046948,1.036872349,0.967221546,0.914983444,0.847511893,0.237273066,1.417116343,0.370319404,1.026818898,0.250263938,1.173040882,-0.49763245,-0.868529024,0.101926407,1.363837976,0.848632139,0.324596958,0.388079456,-0.854510825,-0.259512779,-0.274914605,0.922596665,-0.757873233,-0.852761716,0.174207012,1,1,-4.605170185988091,7.549671082742242,0.0014970059880239,0.919444444,1.0,6.908754779,0.914983444,1.089110451,MY
7-2,3457,241,-1.237380537,-0.784629347,-0.965729823,-0.60352887,-0.331878156,0.107055297,0.550741368,0.134583376,0.792842291,-0.239853589,0.137701532,-0.289997127,1.319809673,1.14499685,0.74562596,-0.1346801,-0.209135931,0.23792386,0.750649263,-0.001665047,-0.316165562,-0.086899129,-0.501771239,-0.172530864,0.280853869,-0.308989702,1,0,-2.207274913189724,7.372785624427692,0.0294117647058823,0.721161826,0.96,3.154402342,-0.331878156,-1.237380537,LG
7-3,3229,26,1.089110451,0.747424338,0.884098783,0.610749892,0.405738224,0.661391895,0.682985228,0.429223071,-0.83348885,0.121291981,1.920232532,1.669700743,1.836544657,0.355329073,1.013697021,0.09620809,-0.216510339,1.656248291,0.039379803,0.663816198,0.671832998,-0.047891697,-0.615718837,-0.714321476,-0.595434216,-0.265582854,1,0,-4.605170185988091,7.85462371132043,0.0017391304347826,0.838461538,1.0,6.908754779,0.405738224,1.089110451,PG
7-4,3099,315,-1.057712899,-0.690463336,-0.837363161,-0.54356351,-0.323213772,0.16552135,0.527992702,-0.447293817,0.137650582,-0.191183882,0.066305703,1.262128163,0.936211652,0.741427163,0.49004602,-0.055925919,-0.987242648,1.392852793,1.178579853,-0.336892886,0.746945517,-0.314509965,-0.09278968,0.5228598,-0.138237349,-0.283950063,1,0,-4.605170185988091,8.194189840741988,1.0,0.722539683,0.97,3.444339264,-0.323213772,-1.057712899,SN
7-5,3696,97,-0.403035099,-0.106611804,-0.225181122,0.011957514,0.189811491,0.812953009,0.667000362,2.707102918,0.664518753,0.551985996,0.826351194,-0.685193816,1.653067939,2.698954244,0.320647617,0.026347261,0.003353428,0.454392402,-0.487760359,-0.618263543,-0.756229182,0.557838584,0.195137364,-0.257192458,-0.531096207,0.216611382,1,1,-2.207274913189724,8.330274416924992,0.0033112582781456,0.804123711,0.99,4.500819262,0.189811491,-0.403035099,ZX
7-6,3358,342,-0.403035099,-0.233575895,-0.301359576,-0.165792213,-0.06411669,0.021978439,0.93627109,0.412360028,0.418769891,-0.001789348,-0.233173529,-0.486274847,1.246596364,2.690321496,0.827310382,0.511597427,0.905952047,0.056027,0.316092913,-0.135598229,-0.409588832,-0.482435951,0.05951862,-0.129205369,-0.14022769,-0.718710118,1,1,-4.605170185988091,8.001019961323651,0.0027624309392265,0.76374269,0.99,4.500819262,-0.06411669,-0.403035099,AT
7-7,3299,416,-0.403035099,-0.201204419,-0.281936691,-0.120472146,0.000626262,0.489764093,0.945346836,0.406695099,1.534363856,0.341354803,0.360997491,-0.194590783,1.108864812,1.770414998,1.667676743,-0.330248125,0.5509308,1.774900075,0.07488855,0.916313683,0.083272215,-0.218088151,0.322830881,-0.189986642,-0.0789599,1.196786783,1,0,-4.605170185988091,8.454040376410969,1.0,0.774038462,0.99,4.500819262,0.000626262,-0.403035099,AM
7-8,3080,95,1.089110451,0.629805028,0.813527197,0.446082859,0.170499605,1.108496111,-0.166453395,1.897572544,1.179069841,1.410592032,0.308223382,0.747022758,0.005605042,-0.533578387,0.380819061,0.396608638,-0.509030839,-0.386234931,-0.519362346,-0.402421691,0.500877437,-0.156615117,-0.360991045,0.271813808,0.166728016,-0.269154277,1,0,-4.605170185988091,7.549671082742242,0.003003003003003,0.801052632,1.0,6.908754779,0.170499605,1.089110451,MY
7-9,3980,22,1.089110451,0.812286226,0.923015916,0.701556536,0.535462001,1.483288484,0.531937251,2.927779918,2.237187819,2.034647178,0.902021321,-0.685193816,2.44705205,-0.145340149,-0.180967801,-0.863597592,-0.099007389,2.223525755,0.341895882,0.059437251,-0.841563666,0.3881022,-0.596268472,0.194509571,0.035344208,-0.328777377,1,1,-0.6733445532637656,8.289288323000317,0.0015220700152207,0.859090909,1.0,6.908754779,0.535462001,1.089110451,SF
7-10,3190,107,1.089110451,0.873326061,0.959639817,0.787012305,0.65754167,-0.893623424,-1.037013013,-0.837396341,-0.476118615,-1.144687398,-1.324720952,-0.685193816,-1.150271963,-0.868529024,-1.210834578,-1.563889301,-0.548703257,-0.819962864,-1.096900102,-0.196973981,-0.086333386,-0.837416108,0.347905827,-0.498766238,-0.19565644,0.335235983,1,1,-0.6733445532637656,7.404157382082404,0.0016638935108153,0.878504673,1.0,6.908754779,0.65754167,1.089110451,JN
7-11,3180,41,-0.810020789,-0.100678949,-0.384415685,0.183057787,0.608662891,0.754974977,0.393251066,2.530368517,-0.087369531,-0.341871206,-0.793682144,2.467429252,-0.118783172,0.295628678,0.406932602,0.341845956,0.469162361,-0.736214585,2.094185624,-0.995229303,-0.738033988,-0.633353671,0.218290633,-0.369505164,-0.001506344,-0.353205357,1,1,-4.605170185988091,7.549671082742242,0.0016528925619834,0.870731707,0.98,3.844050022,0.608662891,-0.810020789,MY
7-12,3134,679,-0.403035099,-0.042710029,-0.186840057,0.101419999,0.317615041,0.407604765,0.751226561,0.429753921,0.199911131,0.170234483,0.320248009,0.917876281,1.287521012,0.798053882,0.988917288,-0.053934797,-0.101819499,1.196502066,1.143345976,-1.10511838,1.278521115,-0.630307786,0.622897061,0.372227282,-0.094509047,0.491265943,1,0,-4.605170185988091,7.6127322112956595,0.032258064516129,0.824447717,0.99,4.500819262,0.317615041,-0.403035099,SM
7-13,3446,69,1.089110451,0.922683677,0.989254387,0.856112967,0.756256903,-0.196245524,-0.751695317,-0.33346304,-0.83348885,-0.190615982,0.66715559,-0.290815339,-0.95672029,-0.868529024,-1.379452375,0.477809173,-0.862776561,-0.819962864,-0.852235278,-0.604894338,-0.812257437,0.060779394,-0.180311141,0.029391165,0.056627872,0.384255349,1,0,-0.4942963218147806,7.850882664809852,0.0052356020942408,0.894202899,1.0,6.908754779,0.756256903,1.089110451,YA
7-14,3412,117,1.089110451,0.69367814,0.851851065,0.535505216,0.29824583,-1.000131625,-1.044872065,-1.01256711,-0.83348885,-1.144687398,-1.324720952,-0.685193816,-1.048808978,-0.868529024,-1.303124065,-1.314002859,-0.862776561,-0.819962864,-1.096900102,-1.09948819,-0.691986025,1.148988393,-0.751045091,-0.055866517,-0.295609232,0.216140699,1,1,-0.4942963218147806,8.135346948906706,0.0019305019305019,0.821367521,1.0,6.908754779,0.29824583,1.089110451,ZC
8-1,4356,98,-0.403035099,-0.106744106,-0.225260503,0.011772292,0.189546888,0.847915914,0.775144913,2.716961572,0.649232961,0.786577063,0.77200179,-0.685193816,1.654746025,2.824899877,0.304078518,0.181496945,-0.005484633,0.651614051,-0.185336388,-0.930149741,-0.655701382,0.316373743,0.427273094,-0.168183122,-0.602825498,0.33686308,1,1,-2.207274913189724,8.330274416924992,0.0033112582781456,0.804081633,0.99,4.500819262,0.189546888,-0.403035099,ZX
8-2,5995,430,-0.403035099,-0.154674898,-0.254018978,-0.055330818,0.093685303,0.939863417,0.165078305,2.355591666,0.553772536,0.81206038,0.745468489,0.232424012,0.811001638,1.048552184,0.050666129,-0.267753454,-0.716239452,-0.077329863,0.306650957,-0.576019852,-0.595275406,1.149935866,0.123846932,0.264332037,-1.046952007,0.308741029,1,1,-2.207274913189724,8.330274416924992,0.1111111111111111,0.788837209,0.99,4.500819262,0.093685303,-0.403035099,ZX
8-3,4259,137,1.089110451,0.644855409,0.822557426,0.467153392,0.200600366,0.10785726,0.848653619,0.492367166,-0.331083688,0.326898121,0.53766994,-0.48656524,0.92212802,1.255728324,1.025063499,1.723038226,-0.157544442,0.790357616,0.381804091,-0.287659096,-0.370155055,0.287089676,-0.45694074,-0.56277891,0.414703167,-0.039048424,1,0,-4.605170185988091,7.85462371132043,0.0020833333333333,0.805839416,1.0,6.908754779,0.200600366,1.089110451,PG
8-4,4240,177,-0.810020789,-0.452744314,-0.595654904,-0.309833725,-0.09546784,-0.321543823,0.579311806,-0.046282589,-0.444621578,-0.424080492,-0.315022164,-0.377712292,1.855945154,0.917992648,-0.012496432,0.117571718,-0.198254231,1.153917847,0.220505938,-1.040558136,-0.810971457,0.425938463,0.53417025,0.258137716,-0.87869536,-0.253589796,1,0,-4.605170185988091,8.330274416924992,0.5,0.758757062,0.98,3.844050022,-0.09546784,-0.810020789,ZX
8-5,4030,108,1.089110451,1.0049582,1.0386191,0.9712973,0.920805949,0.847511893,0.240148089,1.417116343,0.370319404,1.026818898,0.250263938,1.173040882,-0.483892671,-0.868529024,0.108022071,1.383666901,0.848632139,0.324596958,0.368540252,-1.072401439,-0.395763085,-0.061584654,0.565323344,-0.365294853,-0.604532484,0.486115418,1,1,-4.605170185988091,7.549671082742242,0.0014970059880239,0.92037037,1.0,6.908754779,0.920805949,1.089110451,MY
8-6,5499,10,-1.764552668,-2.49817854,-2.204728191,-2.791628889,-3.231804412,-0.455889327,-0.466803648,-1.01256711,-0.83348885,-1.144687398,-1.324720952,2.036017674,-0.556713501,1.120240384,-0.513126055,-0.538386837,-0.862776561,-0.819962864,-1.096900102,-0.738471099,0.999127405,-0.088342532,-0.348157803,0.611217996,0.081164783,-0.069503729,1,1,-4.605170185988091,8.194189840741988,0.0021186440677966,0.26,0.91,2.303683391,-3.231804412,-1.764552668,SN
8-7,4350,182,-0.403035099,-0.16276629,-0.258873814,-0.066658766,0.077502519,0.279779356,-0.571762417,0.493588704,-0.83348885,0.92383248,0.565676296,0.249288152,-1.150271963,-0.868529024,-1.164223316,0.272707311,0.245108392,-0.819962864,-0.517165457,0.157148575,-0.43298407,1.269968474,-0.139288908,-1.342878182,-0.029674606,0.571901001,0,1,-0.3424903089467757,7.895808377083183,0.5,0.786263736,0.99,4.500819262,0.077502519,-0.403035099,WL
8-8,5812,5,1.089110451,0.878027597,0.962460739,0.793594456,0.666944744,0.746662248,-0.117613299,-1.01256711,-0.83348885,2.146858987,-1.324720952,4.757229164,-1.150271963,-0.868529024,0.276871954,0.337691115,2.497807795,-0.819962864,-1.096900102,-0.909831045,-0.85904816,0.816188123,-0.257320468,-0.430476254,-0.014915762,0.094828908,0,1,0.412109650826833,8.816853240627426,0.0014684287812041,0.88,1.0,6.908754779,0.666944744,1.089110451,MM
8-9,5280,47,1.089110451,0.666633511,0.835624287,0.497642735,0.244156572,1.528338668,-0.728399676,0.682303262,-0.263977561,2.44449882,0.397977414,4.380891405,-1.150271963,-0.868529024,-1.135039382,0.026507398,-0.862776561,-0.819962864,-0.288725337,-1.505387273,-0.561315732,2.450929572,-0.719456338,-0.763644279,-0.433242922,-0.659366644,0,1,-0.2107210313156528,7.624008448256557,0.0018621973929236,0.812765957,1.0,6.908754779,0.244156572,1.089110451,YS
8-10,5390,298,1.089110451,0.583236919,0.785586332,0.380887506,0.077363387,0.847376656,1.136652115,0.575579289,2.382147711,0.632940945,0.737856307,-0.091640974,1.055654201,2.007845523,2.024433267,-0.151387078,0.26493631,2.386148921,0.368933658,-0.042073651,-0.589232336,-0.564962407,-0.116387647,0.076535019,0.291076039,-0.327485664,1,1,-4.605170185988091,8.454040376410969,0.0019880715705765,0.786241611,1.0,6.908754779,0.077363387,1.089110451,AM
8-11,4499,120,-0.403035099,-0.426132254,-0.416893392,-0.435371117,-0.44922941,0.326588759,0.343710859,0.445242961,1.333366007,-0.578952863,-0.128740426,0.562028117,0.741695635,1.451701952,0.551176818,-0.076519352,0.467454747,0.253061969,-0.982595755,0.282523301,-0.845433081,-0.390258316,0.011595359,0.60088159,0.397420827,0.351385842,1,1,-0.2107210313156528,8.602177515321234,0.0061349693251533,0.7025,0.99,4.500819262,-0.44922941,-0.403035099,QD
8-12,4898,32,1.089110451,0.655971824,0.829227275,0.482716373,0.222833197,-0.181254047,-0.596931261,-1.01256711,-0.83348885,0.39822497,1.22675457,-0.685193816,-1.150271963,-0.868529024,-0.809375309,-0.145976921,0.712497356,-0.819962864,-1.096900102,-0.749545542,-0.008558277,1.246105323,-0.096772947,0.667121309,-0.952424163,-0.485113246,1,1,-4.605170185988091,8.007866443773983,0.001669449081803,0.809375,1.0,6.908754779,0.222833197,1.089110451,XX
9-1,5390,264,1.089110451,0.58600252,0.787245692,0.384759348,0.082894589,0.237846917,0.801411292,0.744614673,0.513553274,0.335885076,0.177299183,-0.582117623,1.343497965,1.75303065,0.812140492,0.554406105,0.505643205,0.435151032,0.206009594,-0.659341509,-0.88788154,-0.057548436,-0.1277614,-0.114546863,0.084446822,-0.18738418,1,1,-4.605170185988091,8.454040376410969,0.5,0.787121212,1.0,6.908754779,0.082894589,1.089110451,AM
9-2,6930,428,-0.403035099,-0.163654286,-0.259406611,-0.067901961,0.075726527,0.860214892,0.152241612,2.226267432,0.39943846,0.792364578,0.582712337,0.300291654,0.751403367,0.964577358,0.01700014,-0.21008504,-0.715554699,0.040462657,0.217887505,-1.487277268,-0.483039043,0.34767474,0.787892367,-0.389232112,-0.645637667,0.236869397,1,1,-2.207274913189724,8.330274416924992,0.0111111111111111,0.785981308,0.99,4.500819262,0.075726527,-0.403035099,ZX
9-3,6798,231,1.089110451,0.570690089,0.778058234,0.363321944,0.052269727,0.300957434,0.797207283,0.813076301,0.408024628,0.493961235,0.357117458,-0.567392453,1.416033293,1.645413258,0.579961017,0.548704119,0.301062177,0.75194884,0.337328275,-0.197477119,-0.983713275,0.842205326,-0.536542175,0.5483361,-0.55472415,0.188184756,1,1,-4.605170185988091,8.330274416924992,0.5,0.782251082,1.0,6.908754779,0.052269727,1.089110451,ZX
9-4,8388,26,-1.237380537,-0.851165355,-1.005651428,-0.696679282,-0.464950173,0.016155869,0.479277612,-1.01256711,-0.83348885,-0.511697708,1.030487222,1.408045792,0.904353483,0.508311335,1.051677694,0.236605198,-0.862776561,0.665763829,0.851008307,-0.845017546,0.814282997,-0.116833614,-0.179817584,0.416529364,-0.111964221,0.224899421,1,1,-4.605170185988091,8.194189840741988,0.0016501650165016,0.7,0.96,3.154402342,-0.464950173,-1.237380537,SN
9-5,7680,5,1.089110451,0.815144546,0.924730908,0.705558185,0.541178642,0.746662248,-0.117613299,-1.01256711,-0.83348885,2.146858987,-1.324720952,4.757229164,-1.150271963,-0.868529024,0.276871954,0.337691115,2.497807795,-0.819962864,-1.096900102,-0.566617127,-1.152767632,0.680072147,-0.199143392,-0.453788022,-0.377321569,-0.06165039,0,1,0.412109650826833,8.816853240627426,0.0014684287812041,0.86,1.0,6.908754779,0.541178642,1.089110451,MM
9-6,6386,78,-0.403035099,-0.34531141,-0.368400886,-0.322221935,-0.287587721,0.03581814,0.837145843,0.539359821,0.392107788,-0.696319701,-0.068609926,0.01255272,0.828256244,2.599068919,1.380843531,-0.318743362,0.968311069,1.16100606,-0.758721559,-0.318442098,-0.513326798,-0.513740787,0.133583218,0.092880223,0.125359215,0.509600583,1,1,-0.2107210313156528,8.602177515321234,0.0061349693251533,0.728205128,0.99,4.500819262,-0.287587721,-0.403035099,QD
